target_id	length	eff_length	est_counts	tpm
XM_014192302.2	1943	1894	0	0
XM_014192303.2	1932	1883	0	0
XM_014192304.2	1785	1736	1	0.111951
XM_014192305.2	1977	1928	50.6207	5.1027
XM_014192307.2	1864	1815	0	0
XM_014192308.2	2375	2326	53.0765	4.43477
XM_014192309.2	2386	2337	0.247251	0.0205616
XM_014192310.2	920	871	0.105633	0.02357
XM_014192313.2	2996	2947	0	0
XM_014192315.2	917	868	5.35812	1.1997
XM_014192316.2	820	771	0	0
XM_014192319.2	3454	3405	3.04582	0.173846
XM_014192320.1	1499	1450	25	3.35081
XM_014192321.2	1954	1905	0	0
XM_014192329.2	2676	2627	0	0
XM_014192330.2	3888	3839	64.7469	3.27777
XM_014192332.2	2532	2483	1	0.0782711
XM_014192333.2	2700	2651	0	0
XM_014192334.2	3476	3427	25.0318	1.41957
XM_014192335.2	3480	3431	8.27309	0.468625
XM_014192336.2	1569	1520	12	1.53432
XM_014192337.2	946	897	88	19.0664
XM_014192343.2	3094	3045	0	0
XM_014192345.2	3130	3081	5	0.315396
XM_014192346.2	1884	1835	7.58357	0.803186
XM_014192347.2	5676	5627	0	0
XM_014192348.2	5464	5415	4.74662e-05	1.70359e-06
XM_014192349.2	5409	5360	5.27112	0.191124
XM_014192350.2	6139	6090	0	0
XM_014192352.2	3751	3702	26.2986	1.38062
XM_014192353.2	5389	5340	6.59314	0.239955
XM_014192357.2	5364	5315	19.3003	0.705732
XM_014192358.2	3606	3557	22.6847	1.23944
XM_014192360.2	2814	2765	17.9332	1.26049
XM_014192361.2	6729	6680	11.0143	0.320448
XM_014192362.2	6721	6672	43.0724	1.25465
XM_014192363.2	1430	1381	0	0
XM_014192364.2	1566	1517	0	0
XM_014192366.2	1297	1248	0	0
XM_014192367.2	3472	3423	50	2.83884
XM_014192368.2	2733	2684	0	0
XM_014192369.2	2712	2663	0	0
XM_014192375.2	1816	1767	0	0
XM_014192377.2	2889	2840	0	0
XM_014192379.2	986	937	42.5746	8.83058
XM_014192381.2	938	889	0	0
XM_014192383.2	972	923	776.372	163.473
XM_014192384.2	988	939	105.307	21.7957
XM_014192386.2	1328	1279	23.1157	3.51249
XM_014192389.2	4861	4812	1	0.040388
XM_014192391.2	6071	6022	12.9924	0.419304
XM_014192394.2	3418	3369	0	0
XM_014192395.2	3904	3855	0	0
XM_014192396.2	3571	3522	0	0
XM_014192397.2	6434	6385	0	0
XM_014192398.2	3108	3059	0.835	0.05305
XM_014192399.2	3208	3159	0	0
XM_014192400.2	3333	3284	0	0
XM_014192401.2	3739	3690	0	0
XM_014192402.2	3743	3694	0	0
XM_014192403.2	4133	4084	0	0
XM_014192406.2	3479	3430	0	0
XM_014192407.2	4321	4272	0	0
XM_014192411.2	3630	3581	0	0
XM_014192412.2	1883	1834	0	0
XM_014192418.2	4382	4333	0	0
XM_014192420.2	1989	1940	0	0
XM_014192421.2	2306	2257	0	0
XM_014192422.2	2325	2276	0	0
XM_014192423.2	1672	1623	0	0
XM_014192424.2	1130	1081	0	0
XM_014192425.2	1846	1797	0	0
XM_014192426.2	1857	1808	0	0
XM_014192427.2	2009	1960	0	0
XM_014192428.2	3519	3470	0	0
XM_014192429.2	3516	3467	0	0
XM_014192430.2	3194	3145	1.00652	0.0621988
XM_014192448.2	1955	1906	27.3691	2.79071
XM_014192451.2	4208	4159	12.3907	0.57901
XM_014192452.2	2945	2896	2.84954	0.191229
XM_014192453.2	2939	2890	3.20448e-05	2.15496e-06
XM_014192454.2	2910	2861	49.9865	3.39557
XM_014192456.2	2921	2872	0.0392297	0.00265466
XM_014192457.2	2899	2850	0	0
XM_014192458.2	2891	2842	0	0
XM_014192459.2	3114	3065	10.6051	0.672456
XM_014192460.2	2946	2897	14.0777	0.944411
XM_014192462.2	8197	8148	0	0
XM_014192463.2	8197	8148	0	0
XM_014192464.2	8197	8148	0	0
XM_014192465.2	8197	8148	0	0
XM_014192466.2	8023	7974	0	0
XM_014192467.2	4912	4863	0.00185488	7.41293e-05
XM_014192468.2	4895	4846	0.0997825	0.00400174
XM_014192469.2	4872	4823	22.4043	0.9028
XM_014192470.2	4839	4790	1.28366e-07	5.20828e-09
XM_014192471.2	2386	2337	0	0
XM_014192473.2	5120	5071	83.3037	3.19264
XM_014192475.2	3055	3006	0	0
XM_014192476.2	3037	2988	0	0
XM_014192477.2	3022	2973	0	0
XM_014192479.2	3963	3914	0	0
XM_014192480.2	3897	3848	0	0
XM_014192481.2	3855	3806	0	0
XM_014192482.2	3239	3190	91.2196	5.55746
XM_014192483.2	4003	3954	0	0
XM_014192484.2	3913	3864	0	0
XM_014192485.2	3890	3841	0	0
XM_014192486.2	3809	3760	0.542651	0.0280486
XM_014192487.2	3797	3748	20.6236	1.06941
XM_014192488.2	5143	5094	25.0947	0.957419
XM_014192489.2	5134	5085	31.6736	1.21055
XM_014192492.2	6154	6105	63.9602	2.03612
XM_014192494.2	1633	1584	28.4355	3.48886
XM_014192495.2	3192	3143	0	0
XM_014192496.2	3184	3135	19.2332	1.19232
XM_014192497.2	7889	7840	9.56008e-07	2.36987e-08
XM_014192498.2	7775	7726	16.5839	0.417168
XM_014192499.2	7814	7765	4.91782e-05	1.23086e-06
XM_014192500.2	7767	7718	47.4404	1.1946
XM_014192501.2	3002	2953	5.78281	0.380587
XM_014192502.2	3043	2994	8.85926e-07	5.75074e-08
XM_014192503.2	3383	3334	8.75065	0.510097
XM_014192504.2	2799	2750	3	0.212015
XM_014192506.2	1751	1702	0	0
XM_014192507.2	2351	2302	36.7455	3.10225
XM_014192508.2	3349	3300	14.4407	0.850458
XM_014192509.2	8753	8704	1	0.0223285
XM_014192510.2	1940	1891	2.48445	0.255339
XM_014192511.2	1654	1605	0	0
XM_014192512.2	1493	1444	25.5155	3.43412
XM_014192513.2	1136	1087	314.903	56.3022
XM_014192514.2	1111	1062	12.434	2.27544
XM_014192516.2	3629	3580	29.3763	1.59475
XM_014192517.2	3802	3753	21.6936	1.12339
XM_014192519.2	1466	1417	0	0
XM_014192520.2	3998	3949	25.7613	1.26782
XM_014192521.2	4788	4739	12.6181	0.51747
XM_014192522.2	4785	4736	25.9394	1.06445
XM_014192523.2	4982	4933	6.08794	0.239849
XM_014192524.2	4968	4919	27.813	1.09888
XM_014192525.2	2437	2388	0	0
XM_014192526.2	2391	2342	59.9221	4.97255
XM_014192528.2	2079	2030	0.00018772	1.79719e-05
XM_014192529.2	2060	2011	8.33808	0.805809
XM_014192530.2	8027	7978	4.45093	0.108426
XM_014192532.2	8020	7971	12.086	0.294678
XM_014192533.2	8019	7970	13.9409	0.339946
XM_014192534.2	831	782	120.861	30.0371
XM_014192536.2	8402	8353	2.56789	0.0597466
XM_014192540.2	1797	1748	1	0.111183
XM_014192541.2	2976	2927	0	0
XM_014192542.2	3400	3351	0	0
XM_014192543.2	3316	3267	1.57231	0.0935338
XM_014192545.2	2258	2209	0	0
XM_014192547.2	4933	4884	4.41075	0.175515
XM_014192548.2	4460	4411	0.000111242	4.90129e-06
XM_014192549.2	4435	4386	0.0716709	0.0031758
XM_014192550.2	4412	4363	28.436	1.26666
XM_014192551.2	1602	1553	0	0
XM_014192552.2	1599	1550	24.062	3.01702
XM_014192553.2	1569	1520	0	0
XM_014192554.2	1565	1516	0	0
XM_014192555.2	1066	1017	0	0
XM_014192556.2	1936	1887	0	0
XM_014192557.2	1931	1882	0	0
XM_014192558.2	2124	2075	0	0
XM_014192559.2	4254	4205	0	0
XM_014192560.2	4247	4198	1.5798e-08	7.31369e-10
XM_014192561.2	4202	4153	0.00334976	0.000156758
XM_014192562.2	4169	4120	29.367	1.38529
XM_014192563.2	4196	4147	0.0173604	0.000813585
XM_014192565.1	3508	3459	0	0
XM_014192566.2	3115	3066	5.82658	0.369335
XM_014192569.2	5738	5689	8061.03	275.38
XM_014192570.2	6373	6324	0.00648408	0.000199267
XM_014192571.1	2093	2044	0	0
XM_014192573.2	2631	2582	0	0
XM_014192574.2	2571	2522	0	0
XM_014192575.2	2568	2519	0	0
XM_014192576.2	2645	2596	1.56062	0.116834
XM_014192577.2	3038	2989	0	0
XM_014192578.2	4335	4286	0	0
XM_014192579.2	4534	4485	0	0
XM_014192580.2	4432	4383	0	0
XM_014192581.2	1044	995	0	0
XM_014192582.2	4366	4317	0	0
XM_014192583.2	4276	4227	34.639	1.59262
XM_014192587.2	3264	3215	0	0
XM_014192588.2	3448	3399	0	0
XM_014192589.2	3159	3110	0	0
XM_014192590.2	1242	1193	0	0
XM_014192597.2	613	564	1.54604	0.532747
XM_014192599.2	8619	8570	46.5325	1.05525
XM_014192600.2	790	741	0	0
XM_014192604.1	975	926	0	0
XM_014192607.2	6155	6106	1.86843e-07	5.947e-09
XM_014192609.2	5549	5500	3.14548e-08	1.11148e-09
XM_014192610.2	5613	5564	0	0
XM_014192611.2	5760	5711	0	0
XM_014192612.2	5717	5668	0	0
XM_014192613.2	5462	5413	2.38755	0.0857221
XM_014192614.2	5456	5407	8.43488	0.30318
XM_014192616.2	5369	5320	0	0
XM_014192617.2	4190	4141	11.3701	0.533627
XM_014192618.2	4187	4138	25.9384	1.21823
XM_014192620.2	5316	5267	0	0
XM_014192622.2	3850	3801	4	0.204522
XM_014192623.2	5708	5659	31.8354	1.09332
XM_014192624.2	5308	5259	2.29162	0.0846872
XM_014192625.2	1657	1608	11.8323	1.43008
XM_014192626.2	3898	3849	1.95373e-06	9.86493e-08
XM_014192627.2	3849	3800	4.19811	0.214708
XM_014192628.2	3977	3928	3.80189	0.188108
XM_014192629.2	4109	4060	0	0
XM_014192630.2	3511	3462	0	0
XM_014192631.2	3400	3351	25.3658	1.47113
XM_014192633.2	1384	1335	54.5213	7.93713
XM_014192634.2	1586	1537	15.0381	1.90151
XM_014192635.2	1154	1105	15.9619	2.80737
XM_014192636.2	5403	5354	0	0
XM_014192639.2	6377	6328	52.2264	1.60399
XM_014192642.2	2817	2768	0	0
XM_014192643.2	2951	2902	0	0
XM_014192645.2	3045	2996	2	0.129738
XM_014192646.2	2693	2644	0	0
XM_014192647.2	2827	2778	0	0
XM_014192648.2	2502	2453	75.3266	5.96801
XM_014192649.2	4345	4296	0	0
XM_014192650.2	1719	1670	83.9165	9.76583
XM_014192652.2	3386	3337	0	0
XM_014192653.2	1080	1031	2.87235	0.541448
XM_014192654.2	5407	5358	18.1262	0.657478
XM_014192655.2	5101	5052	11.2326	0.432111
XM_014192656.2	5098	5049	22.0827	0.850011
XM_014192658.2	3953	3904	0	0
XM_014192659.2	5238	5189	0	0
XM_014192661.2	2359	2310	0.00326649	0.00027482
XM_014192662.2	2355	2306	1.72652e-05	1.45509e-06
XM_014192663.2	2342	2293	0	0
XM_014192664.2	2344	2295	5.41769	0.458786
XM_014192665.2	6257	6208	0	0
XM_014192668.2	3462	3413	15.5321	0.884447
XM_014192669.2	2750	2701	3.56887e-07	2.56794e-08
XM_014192670.2	2703	2654	169.146	12.3862
XM_014192672.2	5347	5298	0	0
XM_014192673.2	1318	1269	0	0
XM_014192674.2	1270	1221	0	0
XM_014192675.2	3908	3859	0	0
XM_014192676.2	2540	2491	12.0113	0.937115
XM_014192677.2	2447	2398	0	0
XM_014192682.2	2037	1988	18.4152	1.80027
XM_014192683.2	1879	1830	0	0
XM_014192687.2	4355	4306	0	0
XM_014192689.2	3787	3738	0	0
XM_014192690.2	3618	3569	2.05895	0.112118
XM_014192691.2	3603	3554	0	0
XM_014192692.2	4965	4916	48.9049	1.93339
XM_014192693.2	3738	3689	10.3168	0.543519
XM_014192695.2	3084	3035	0.00217318	0.00013916
XM_014192696.2	3060	3011	18.2327	1.17684
XM_014192697.2	5939	5890	8.24325	0.271996
XM_014192698.2	5835	5786	0	0
XM_014192699.2	5825	5776	15.3754	0.517341
XM_014192700.2	3440	3391	0	0
XM_014192701.2	3289	3240	11.9881	0.719088
XM_014192702.2	3152	3103	0	0
XM_014192705.2	1858	1809	0	0
XM_014192709.2	4751	4702	23.3573	0.965423
XM_014192710.2	4757	4708	5.47223	0.225895
XM_014192712.2	2403	2354	0	0
XM_014192714.2	2695	2646	8.00942	0.588287
XM_014192718.2	1947	1898	3.24795	0.332577
XM_014192719.2	5045	4996	0.00222218	8.64441e-05
XM_014192720.2	5012	4963	4.18909	0.164041
XM_014192721.2	5009	4960	8.33598	0.326628
XM_014192722.2	4614	4565	39.1485	1.66668
XM_014192723.2	13888	13839	0.000830152	1.16582e-05
XM_014192724.2	2960	2911	0	0
XM_014192725.2	1351	1302	6.27246	0.93628
XM_014192726.2	1261	1212	3.72754	0.59772
XM_014192727.2	3539	3490	15	0.835303
XM_014192728.2	2966	2917	0	0
XM_014192729.2	3039	2990	0	0
XM_014192732.2	13778	13729	7.29866	0.10332
XM_014192734.2	1737	1688	0	0
XM_014192735.2	1845	1796	0	0
XM_014192736.2	4753	4704	0	0
XM_014192737.2	5825	5776	4.83273	0.162609
XM_014192738.2	5823	5774	7.16727	0.241243
XM_014192739.2	7409	7360	4.85206	0.128123
XM_014192740.2	13790	13741	2.70051	0.038195
XM_014192741.2	7608	7559	0	0
XM_014192742.2	7931	7882	0	0
XM_014192743.2	7928	7879	0	0
XM_014192744.2	2407	2358	0.384349	0.0316782
XM_014192745.2	2403	2354	2.65351	0.219075
XM_014192746.2	1172	1123	0	0
XM_014192747.2	1154	1105	0	0
XM_014192748.2	1130	1081	0	0
XM_014192749.2	1128	1079	0	0
XM_014192750.2	1130	1081	0	0
XM_014192751.2	1167	1118	17	2.95519
XM_014192752.2	1959	1910	0	0
XM_014192753.2	3082	3033	15.5695	0.997657
XM_014192754.2	1944	1895	0	0
XM_014192757.2	985	936	7.28287	1.51218
XM_014192759.2	972	923	0.579954	0.122115
XM_014192762.2	984	935	0	0
XM_014192764.2	777	728	5.04744	1.34747
XM_014192765.2	1882	1833	3	0.318081
XM_014192767.2	970	921	1	0.211018
XM_014192768.2	540	491	0	0
XM_014192769.2	561	512	0	0
XM_014192770.2	838	789	0	0
XM_014192771.2	1136	1087	0	0
XM_014192772.2	687	638	0	0
XM_014192774.2	652	603	0	0
XM_014192775.2	4101	4052	0.906577	0.0434824
XM_014192776.2	1279	1230	0	0
XM_014192777.2	1109	1060	0	0
XM_014192778.2	1204	1155	0	0
XM_014192779.2	574	525	0	0
XM_014192782.2	3461	3412	0	0
XM_014192783.2	717	668	0	0
XM_014192784.2	718	669	0	0
XM_014192786.2	757	708	0	0
XM_014192787.2	3021	2972	8	0.523142
XM_014192788.2	828	779	0	0
XM_014192791.2	2140	2091	0	0
XM_014192792.2	2069	2020	3.80066	0.365667
XM_014192793.2	4147	4098	56.595	2.68401
XM_014192794.2	1803	1754	2.96702	0.328752
XM_014192795.2	1845	1796	0	0
XM_014192798.1	588	539	1	0.36057
XM_014192799.2	4643	4594	52.0018	2.19991
XM_014192800.2	1710	1661	4.50253	0.526824
XM_014192801.2	3954	3905	0	0
XM_014192802.2	3946	3897	0	0
XM_014192803.2	3824	3775	1.47771	0.0760767
XM_014192804.2	6253	6204	0	0
XM_014192805.2	3866	3817	0	0
XM_014192806.2	3780	3731	0	0
XM_014192807.2	3816	3767	16.5223	0.852418
XM_014192808.2	3652	3603	2.48015e-06	1.3378e-07
XM_014192810.2	916	867	4934.21	1106.06
XM_014192811.2	2633	2584	38.1644	2.87041
XM_014192812.2	2185	2136	0	0
XM_014192813.2	6297	6248	21.2371	0.66059
XM_014192817.2	3763	3714	39.1531	2.04881
XM_014192818.2	5931	5882	19.3955	0.640846
XM_014192819.2	5950	5901	0.49411	0.0162733
XM_014192820.2	3885	3836	3.54619	0.179664
XM_014192821.2	3882	3833	8.63836	0.437997
XM_014192822.2	3864	3815	3.55446	0.181075
XM_014192823.2	3890	3841	0.805352	0.0407493
XM_014192825.2	7557	7508	139.785	3.61838
XM_014192826.2	2037	1988	4.90966	0.479969
XM_014192827.2	9360	9311	95.9502	2.00276
XM_014192828.2	9357	9308	138.456	2.8909
XM_014192829.2	3779	3730	7.74097	0.403334
XM_014192830.2	3717	3668	12.9857	0.68804
XM_014192831.2	3677	3628	51.7945	2.77456
XM_014192832.2	1687	1638	26	3.08488
XM_014192833.2	3603	3554	6.87573	0.375993
XM_014192834.2	1686	1637	1	0.118722
XM_014192836.2	2754	2705	0	0
XM_014192837.2	3400	3351	0	0
XM_014192838.2	3322	3273	20.2822	1.20433
XM_014192839.2	2585	2536	0.00827859	0.000634432
XM_014192840.2	2570	2521	7.07788	0.545643
XM_014192841.2	2790	2741	0	0
XM_014192842.2	2955	2906	0	0
XM_014192844.2	6465	6416	59.9825	1.81693
XM_014192845.2	6269	6220	45.1845	1.41181
XM_014192846.2	4074	4025	6.40578	0.309303
XM_014192847.2	1648	1599	28.2588	3.43465
XM_014192848.2	1650	1601	6.81348	0.827096
XM_014192849.2	3979	3930	0.000126706	6.26589e-06
XM_014192851.2	4087	4038	46.5541	2.24063
XM_014192853.2	2178	2129	2.64418	0.241376
XM_014192854.2	2548	2499	350.393	27.25
XM_014192855.2	4071	4022	14.965	0.723126
XM_014192856.2	6173	6124	0	0
XM_014192857.2	2345	2296	0	0
XM_014192858.2	1588	1539	5	0.631408
XM_014192859.2	4767	4718	0.00240608	9.91129e-05
XM_014192860.2	4758	4709	0.0211345	0.000872251
XM_014192861.2	4728	4679	30.4562	1.26503
XM_014192862.2	3416	3367	7.00344e-05	4.04247e-06
XM_014192863.2	3409	3360	1.96829e-08	1.13849e-09
XM_014192864.2	3503	3454	0	0
XM_014192865.2	3374	3325	111.964	6.54436
XM_014192866.2	2443	2394	660.163	53.5927
XM_014192868.2	1924	1875	7	0.725563
XM_014192869.2	7444	7395	4.18883	0.110086
XM_014192871.2	7436	7387	14.3563	0.377705
XM_014192872.2	1014	965	0	0
XM_014192873.2	2455	2406	178.143	14.3897
XM_014192875.2	5884	5835	0	0
XM_014192876.2	6726	6677	33.7607	0.982672
XM_014192877.2	5124	5075	1.54521	0.0591739
XM_014192878.2	4469	4420	1.16946e-05	5.14213e-07
XM_014192879.2	4445	4396	0.00573965	0.00025375
XM_014192880.2	4436	4387	0.0591237	0.00261922
XM_014192881.2	4412	4363	30.4058	1.35441
XM_014192882.2	4406	4357	0	0
XM_014192883.2	4382	4333	0	0
XM_014192884.2	4349	4300	0	0
XM_014192885.2	3828	3779	4.181e-06	2.15022e-07
XM_014192886.2	3820	3771	4.66283e-05	2.4031e-06
XM_014192887.2	3776	3727	29.4574	1.53608
XM_014192888.2	3816	3767	0.000156015	8.04916e-06
XM_014192889.2	3810	3761	0.646364	0.0334004
XM_014192890.2	3798	3749	24.5414	1.27222
XM_014192891.2	4827	4778	0	0
XM_014192892.2	5262	5213	4.21924	0.157299
XM_014192893.2	3133	3084	61.8015	3.8946
XM_014192894.2	1062	1013	160.801	30.8502
XM_014192895.2	1274	1225	56.2683	8.92701
XM_014192896.2	3510	3461	40.5175	2.2752
XM_014192899.2	4823	4774	0	0
XM_014192901.2	1160	1111	1.59797e-07	2.79534e-08
XM_014192902.2	1375	1326	1.19875	0.175697
XM_014192903.2	3099	3050	32.178	2.05039
XM_014192904.2	3526	3477	0	0
XM_014192905.2	3512	3463	0	0
XM_014192906.2	3454	3405	0	0
XM_014192907.2	1669	1620	69.5585	8.34475
XM_014192908.2	4823	4774	0	0
XM_014192909.2	2979	2930	0	0
XM_014192910.2	941	892	0	0
XM_014192911.1	951	902	0	0
XM_014192913.2	1184	1135	0	0
XM_014192914.2	1140	1091	0	0
XM_014192915.2	1112	1063	0	0
XM_014192916.2	4803	4754	0	0
XM_014192917.2	1043	994	0	0
XM_014192918.2	2744	2695	12.89	0.929548
XM_014192919.2	2811	2762	0	0
XM_014192921.2	4108	4059	73.5426	3.52126
XM_014192922.2	4155	4106	0	0
XM_014192923.2	2356	2307	0	0
XM_014192924.2	2353	2304	0	0
XM_014192925.2	4799	4750	0	0
XM_014192926.2	922	873	0	0
XM_014192928.2	4697	4648	0.053515	0.00223763
XM_014192929.2	2552	2503	0	0
XM_014192931.2	4168	4119	0	0
XM_014192933.2	667	618	10.8478	3.41138
XM_014192934.2	734	685	0	0
XM_014192936.2	5141	5092	0	0
XM_014192937.2	917	868	5	1.11951
XM_014192938.2	1017	968	0	0
XM_014192939.2	1840	1791	0	0
XM_014192941.2	1986	1937	0	0
XM_014192943.2	2080	2031	0	0
XM_014192944.2	3823	3774	0	0
XM_014192945.2	3906	3857	0	0
XM_014192946.2	3672	3623	1.20441e-05	6.4608e-07
XM_014192947.2	3795	3746	45.415	2.35619
XM_014192948.2	3790	3741	0	0
XM_014192949.2	3415	3366	0	0
XM_014192952.1	342	293	2.01747	1.33819
XM_014192954.2	3741	3692	13.711	0.721746
XM_014192956.2	4819	4770	0	0
XM_014192958.2	8583	8534	0	0
XM_014192959.2	2327	2278	63.8823	5.45011
XM_014192965.2	4796	4747	0	0
XM_014192971.2	5852	5803	0	0
XM_014192972.2	593	544	0	0
XM_014192973.2	673	624	0	0
XM_014192974.2	663	614	3.00985	0.952699
XM_014192975.2	585	536	0	0
XM_014192976.2	1565	1516	3	0.384592
XM_014192977.2	663	614	15.8895	5.02944
XM_014192978.2	668	619	115.52	36.2699
XM_014192979.2	699	650	0	0
XM_014192980.2	714	665	0	0
XM_014192981.2	661	612	0	0
XM_014192982.2	680	631	0	0
XM_014192983.2	632	583	2.24392	0.748028
XM_014192984.2	6078	6029	0	0
XM_014192986.2	2840	2791	5.64385e-07	3.93002e-08
XM_014192987.2	2800	2751	7.69091	0.543332
XM_014192988.2	5688	5639	0	0
XM_014192990.2	1650	1601	0	0
XM_014192991.2	1498	1449	9	1.20713
XM_014192995.2	2518	2469	5.94821	0.468213
XM_014192996.2	2565	2516	0	0
XM_014192997.2	5804	5755	10.115	0.341584
XM_014192998.2	1880	1831	40.2163	4.26866
XM_014192999.2	3474	3425	8.7194	0.494771
XM_014193000.2	1179	1130	0.0329381	0.00566499
XM_014193001.2	1123	1074	6.5063	1.17736
XM_014193002.2	1022	973	0	0
XM_014193004.2	1017	968	6.62286	1.32969
XM_014193005.2	6050	6001	0	0
XM_014193006.2	5278	5229	0	0
XM_014193007.2	5190	5141	0	0
XM_014193008.2	5462	5413	0	0
XM_014193009.2	5233	5184	0	0
XM_014193011.2	5099	5050	3.74827	0.144251
XM_014193012.2	5352	5303	1.0275	0.0376564
XM_014193014.2	2343	2294	0	0
XM_014193019.2	1926	1877	0.000278454	2.88315e-05
XM_014193020.2	7261	7212	0	0
XM_014193021.2	7207	7158	0	0
XM_014193022.2	7072	7023	0.00180886	5.00565e-05
XM_014193023.2	7180	7131	46.3577	1.26343
XM_014193024.2	2808	2759	0	0
XM_014193028.2	1908	1859	16.112	1.68442
XM_014193029.2	1293	1244	67.4599	10.5391
XM_014193030.2	1388	1339	0	0
XM_014193033.2	8600	8551	24.5207	0.557307
XM_014193034.2	3551	3502	0	0
XM_014193035.2	2507	2458	0	0
XM_014193036.2	2544	2495	0	0
XM_014193037.2	2642	2593	0	0
XM_014193038.1	4038	3989	2.49225	0.121424
XM_014193039.2	1679	1630	4.36767	0.520763
XM_014193040.2	1313	1264	0	0
XM_014193041.2	1782	1733	0	0
XM_014193043.2	2362	2313	0.695786	0.0584626
XM_014193044.2	1410	1361	0	0
XM_014193045.2	1172	1123	27.5343	4.76511
XM_014193046.2	5500	5451	25.861	0.922036
XM_014193052.2	2848	2799	73.6272	5.11227
XM_014193053.2	4080	4031	0	0
XM_014193054.2	1335	1286	15.3497	2.31973
XM_014193055.2	1390	1341	0	0
XM_014193056.2	7267	7218	0	0
XM_014193061.2	4723	4674	3.04763	0.126722
XM_014193063.2	1260	1211	1.84792	0.296563
XM_014193064.2	1422	1373	13	1.84014
XM_014193065.2	3602	3553	8.18224	0.447564
XM_014193067.2	6252	6203	8.73106	0.273554
XM_014193068.2	2586	2537	3.5643	0.273044
XM_014193069.2	2829	2780	32.1191	2.24542
XM_014193073.2	1412	1363	0	0
XM_014193075.2	1780	1731	18.3716	2.06267
XM_014193076.2	827	778	2058.58	514.242
XM_014193077.2	5908	5859	1.06391	0.0352905
XM_014193078.2	8328	8279	13.6852	0.321256
XM_014193079.2	5936	5887	0.00468415	0.000154638
XM_014193080.2	10593	10544	13.2456	0.244143
XM_014193082.2	13110	13061	0.799348	0.0118943
XM_014193083.2	2192	2143	8.92977	0.809835
XM_014193084.2	2903	2854	121.702	8.28748
XM_014193085.2	1314	1265	99.0491	15.2173
XM_014193094.2	3366	3317	0	0
XM_014193096.2	3735	3686	9.65842	0.509248
XM_014193097.2	2383	2334	21.5738	1.7964
XM_014193098.2	3456	3407	0	0
XM_014193099.2	3317	3268	9.28738	0.552318
XM_014193100.2	2580	2531	26.3765	2.02537
XM_014193102.2	3244	3195	0	0
XM_014193105.2	3092	3043	3.73628	0.238625
XM_014193106.2	1986	1937	0	0
XM_014193108.2	2104	2055	0	0
XM_014193109.2	3274	3225	23.2433	1.40071
XM_014193111.2	942	893	0	0
XM_014193112.1	539	490	58.5589	23.226
XM_014193113.2	1711	1662	0	0
XM_014193114.2	2897	2848	0	0
XM_014193117.2	2155	2106	5.43038e-06	5.0113e-07
XM_014193122.2	2722	2673	0	0
XM_014193124.2	983	934	0	0
XM_014193133.2	2336	2287	0	0
XM_014193134.2	2265	2216	0	0
XM_014193135.2	2212	2163	0.222129	0.0199585
XM_014193136.2	894	845	0	0
XM_014193137.2	3418	3369	0	0
XM_014193138.2	5790	5741	74.412	2.51903
XM_014193140.2	3354	3305	0	0
XM_014193141.2	3241	3192	0	0
XM_014193142.2	2831	2782	10.987	0.767535
XM_014193143.2	3072	3023	20.038	1.28823
XM_014193144.2	2935	2886	0.0134143	0.00090334
XM_014193145.2	2190	2141	32.786	2.97612
XM_014193148.2	2771	2722	0	0
XM_014193150.2	5923	5874	1.16607e-05	3.85805e-07
XM_014193152.2	5917	5868	40.7011	1.34801
XM_014193153.2	2429	2380	3.15795	0.257873
XM_014193160.2	631	582	0	0
XM_014193164.2	1492	1443	93.9541	12.654
XM_014193166.2	1769	1720	5.70613	0.644751
XM_014193172.2	3773	3724	0	0
XM_014193173.2	3755	3706	0	0
XM_014193174.2	11643	11594	5.5044e-05	9.22688e-07
XM_014193175.2	3010	2961	25.7208	1.68821
XM_014193185.2	11634	11585	0.000133202	2.23456e-06
XM_014193192.2	3339	3290	27.0292	1.59667
XM_014193193.2	3335	3286	0	0
XM_014193195.2	8188	8139	0	0
XM_014193201.2	11674	11625	2.63639e-06	4.40753e-08
XM_014193204.2	1811	1762	59.3806	6.54964
XM_014193207.1	1238	1189	0	0
XM_014193208.2	2215	2166	0	0
XM_014193212.2	2255	2206	2.82604	0.248972
XM_014193213.2	2168	2119	50.7011	4.65012
XM_014193216.2	11647	11598	60.4408	1.0128
XM_014193217.2	13171	13122	11.0083	0.163041
XM_014193218.2	11502	11453	61.3878	1.0417
XM_014193225.2	5066	5017	0.011882	0.000460283
XM_014193226.2	5086	5037	0.00012841	4.95455e-06
XM_014193227.2	5060	5011	0.0463775	0.00179871
XM_014193228.2	815	766	27	6.85036
XM_014193229.2	10359	10310	2.42004e-06	4.56186e-08
XM_014193230.2	6004	5955	0	0
XM_014193231.2	3209	3160	51.7573	3.18319
XM_014193232.2	783	734	5.39928	1.42961
XM_014193235.2	2746	2697	2.53022	0.182329
XM_014193236.2	2416	2367	0	0
XM_014193237.2	10218	10169	15.4717	0.295691
XM_014193238.2	2822	2773	5.05028	0.353952
XM_014193239.2	2327	2278	0	0
XM_014193240.2	2926	2877	0	0
XM_014193241.2	2562	2513	0	0
XM_014193242.2	2470	2421	0	0
XM_014193244.2	10249	10200	0.484381	0.00922923
XM_014193245.2	2638	2589	2.47106	0.185494
