"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"SeqID.x"	"pident.x"	"length.x"	"mismatch.x"	"gapopen.x"	"qstart.x"	"qend.x"	"sstart.x"	"send.x"	"evalue.x"	"bitscore.x"	"NA."	"NA.1"	"SeqID.y"	"pident.y"	"length.y"	"mismatch.y"	"gapopen.y"	"qstart.y"	"qend.y"	"sstart.y"	"send.y"	"evalue.y"	"bitscore.y"	"NA"	"NA"
"912"	"g19856.t1"	9.05577200904926	4.12310376255645	1.42025590468474	2.9030710232968	0.00369522824849013	0.0424803276519102	"sp"	"Q14588"	"ZN234_HUMAN"	38.253	332	171	6	1276	2175	262	591	1.7e-58	214	"sp"	"Q14588"	"ZN234_HUMAN"	37.942	311	177	5	1270	2175	204	507	4.42e-55	204
"913"	"g19856.t1"	9.05577200904926	4.12310376255645	1.42025590468474	2.9030710232968	0.00369522824849013	0.0424803276519102	"sp"	"Q14588"	"ZN234_HUMAN"	38.253	332	171	6	1276	2175	262	591	1.7e-58	214	"sp"	"Q14588"	"ZN234_HUMAN"	40.559	286	160	6	1336	2175	142	423	1.12e-55	206
"914"	"g19856.t1"	9.05577200904926	4.12310376255645	1.42025590468474	2.9030710232968	0.00369522824849013	0.0424803276519102	"sp"	"Q14588"	"ZN234_HUMAN"	38.253	332	171	6	1276	2175	262	591	1.7e-58	214	"sp"	"Q14588"	"ZN234_HUMAN"	38.253	332	171	6	1276	2175	262	591	1.7e-58	214
"915"	"g19856.t1"	9.05577200904926	4.12310376255645	1.42025590468474	2.9030710232968	0.00369522824849013	0.0424803276519102	"sp"	"Q14588"	"ZN234_HUMAN"	38.253	332	171	6	1276	2175	262	591	1.7e-58	214	"sp"	"Q14588"	"ZN234_HUMAN"	39.667	300	155	4	1276	2175	178	451	6.72e-57	209
"916"	"g19856.t1"	9.05577200904926	4.12310376255645	1.42025590468474	2.9030710232968	0.00369522824849013	0.0424803276519102	"sp"	"Q14588"	"ZN234_HUMAN"	39.667	300	155	4	1276	2175	178	451	6.72e-57	209	"sp"	"Q14588"	"ZN234_HUMAN"	37.778	360	201	7	1141	2175	324	675	1.13e-62	225
"917"	"g19856.t1"	9.05577200904926	4.12310376255645	1.42025590468474	2.9030710232968	0.00369522824849013	0.0424803276519102	"sp"	"Q14588"	"ZN234_HUMAN"	39.667	300	155	4	1276	2175	178	451	6.72e-57	209	"sp"	"Q14588"	"ZN234_HUMAN"	43.087	311	161	5	1270	2175	316	619	7.54e-70	245
"918"	"g19856.t1"	9.05577200904926	4.12310376255645	1.42025590468474	2.9030710232968	0.00369522824849013	0.0424803276519102	"sp"	"Q14588"	"ZN234_HUMAN"	39.667	300	155	4	1276	2175	178	451	6.72e-57	209	"sp"	"Q14588"	"ZN234_HUMAN"	37.942	311	177	5	1270	2175	204	507	4.42e-55	204
"919"	"g19856.t1"	9.05577200904926	4.12310376255645	1.42025590468474	2.9030710232968	0.00369522824849013	0.0424803276519102	"sp"	"Q14588"	"ZN234_HUMAN"	39.667	300	155	4	1276	2175	178	451	6.72e-57	209	"sp"	"Q14588"	"ZN234_HUMAN"	40.559	286	160	6	1336	2175	142	423	1.12e-55	206
"920"	"g19856.t1"	9.05577200904926	4.12310376255645	1.42025590468474	2.9030710232968	0.00369522824849013	0.0424803276519102	"sp"	"Q14588"	"ZN234_HUMAN"	39.667	300	155	4	1276	2175	178	451	6.72e-57	209	"sp"	"Q14588"	"ZN234_HUMAN"	38.253	332	171	6	1276	2175	262	591	1.7e-58	214
"921"	"g19856.t1"	9.05577200904926	4.12310376255645	1.42025590468474	2.9030710232968	0.00369522824849013	0.0424803276519102	"sp"	"Q14588"	"ZN234_HUMAN"	39.667	300	155	4	1276	2175	178	451	6.72e-57	209	"sp"	"Q14588"	"ZN234_HUMAN"	39.667	300	155	4	1276	2175	178	451	6.72e-57	209
"922"	"g19898.t2"	7.15775640927445	-6.8424423549051	2.18459064180479	-3.13213936925604	0.00173537476099632	0.024317318193039	"sp"	"O75976"	"CBPD_HUMAN"	42.164	804	419	12	178	2493	496	1285	0	595	"sp"	"O75976"	"CBPD_HUMAN"	42.164	804	419	12	178	2493	496	1285	0	595
"923"	"g19898.t2"	7.15775640927445	-6.8424423549051	2.18459064180479	-3.13213936925604	0.00173537476099632	0.024317318193039	"sp"	"O75976"	"CBPD_HUMAN"	42.164	804	419	12	178	2493	496	1285	0	595	"sp"	"O75976"	"CBPD_HUMAN"	34.028	1343	723	38	268	3948	82	1377	0	668
"924"	"g19898.t2"	7.15775640927445	-6.8424423549051	2.18459064180479	-3.13213936925604	0.00173537476099632	0.024317318193039	"sp"	"O75976"	"CBPD_HUMAN"	34.028	1343	723	38	268	3948	82	1377	0	668	"sp"	"O75976"	"CBPD_HUMAN"	42.164	804	419	12	178	2493	496	1285	0	595
"925"	"g19898.t2"	7.15775640927445	-6.8424423549051	2.18459064180479	-3.13213936925604	0.00173537476099632	0.024317318193039	"sp"	"O75976"	"CBPD_HUMAN"	34.028	1343	723	38	268	3948	82	1377	0	668	"sp"	"O75976"	"CBPD_HUMAN"	34.028	1343	723	38	268	3948	82	1377	0	668
"926"	"g20017.t1"	5.92190370230717	-4.75951287658377	1.52979772203024	-3.11120405530953	0.00186326135302937	0.025607338323793	"sp"	"Q99JY8"	"PLPP3_MOUSE"	44.8	125	67	2	4	378	176	298	5.04e-30	113	"sp"	"Q99JY8"	"PLPP3_MOUSE"	44.8	125	67	2	4	378	176	298	5.04e-30	113
"927"	"g20029.t1"	18.7940419083727	6.94404918839366	1.48293046792234	4.6826532589371	2.83185311858146e-06	0.000132063245434799	"sp"	"Q7K4Y6"	"DAT_DROME"	57.947	604	220	7	94	1842	27	617	0	697	"sp"	"Q7K4Y6"	"DAT_DROME"	57.947	604	220	7	94	1842	27	617	0	697
"928"	"g20148.t1"	35.8499461861658	-2.09542393758294	0.640367705330712	-3.2722198826388	0.00106706552779305	0.0169461541657079	"sp"	"Q09YN8"	"TES_RABIT"	41.753	194	106	3	55	624	3	193	8.45e-47	165	"sp"	"Q09YN8"	"TES_RABIT"	41.753	194	106	3	55	624	3	193	8.45e-47	165
"929"	"g20181.t1"	44.2658731153496	-2.78102383912476	0.660606606242613	-4.20980325180613	2.55593168429085e-05	0.000833258392016028	"sp"	"Q1RMT8"	"IRAK4_BOVIN"	40.535	486	250	12	22	1476	4	451	5.77e-83	268	"sp"	"Q1RMT8"	"IRAK4_BOVIN"	40.535	486	250	12	22	1476	4	451	5.77e-83	268
"930"	"g20225.t1"	34.443738513847	-2.87930748100579	0.770836160238858	-3.73530411457809	0.000187488473497341	0.00444226721883215	"sp"	"Q58A42"	"DD3_DICDI"	37.398	615	291	20	7	1728	15	576	2.04e-113	355	"sp"	"Q58A42"	"DD3_DICDI"	37.398	615	291	20	7	1728	15	576	2.04e-113	355
"931"	"g20294.t1"	65.1557903889192	-2.66727716996351	0.774430046349426	-3.44418089475834	0.00057279233248009	0.0107815383647253	"sp"	"Q7Z449"	"CP2U1_HUMAN"	39.014	487	260	5	100	1452	59	544	1.67e-120	366	"sp"	"Q7Z449"	"CP2U1_HUMAN"	39.014	487	260	5	100	1452	59	544	1.67e-120	366
"932"	"g20311.t1"	73.3113767247554	-3.61189535933478	1.03619873799268	-3.48571680981945	0.000490820303016662	0.00977210177242081	"sp"	"Q62656"	"PTPRZ_RAT"	45.913	416	210	6	7	1236	1883	2289	4.39e-120	397	"sp"	"Q62656"	"PTPRZ_RAT"	45.913	416	210	6	7	1236	1883	2289	4.39e-120	397
"933"	"g20311.t1"	73.3113767247554	-3.61189535933478	1.03619873799268	-3.48571680981945	0.000490820303016662	0.00977210177242081	"sp"	"Q62656"	"PTPRZ_RAT"	45.913	416	210	6	7	1236	1883	2289	4.39e-120	397	"sp"	"Q62656"	"PTPRZ_RAT"	28.571	259	168	6	490	1233	1746	1998	4.33e-25	115
"934"	"g20311.t1"	73.3113767247554	-3.61189535933478	1.03619873799268	-3.48571680981945	0.000490820303016662	0.00977210177242081	"sp"	"Q62656"	"PTPRZ_RAT"	28.571	259	168	6	490	1233	1746	1998	4.33e-25	115	"sp"	"Q62656"	"PTPRZ_RAT"	45.913	416	210	6	7	1236	1883	2289	4.39e-120	397
"935"	"g20311.t1"	73.3113767247554	-3.61189535933478	1.03619873799268	-3.48571680981945	0.000490820303016662	0.00977210177242081	"sp"	"Q62656"	"PTPRZ_RAT"	28.571	259	168	6	490	1233	1746	1998	4.33e-25	115	"sp"	"Q62656"	"PTPRZ_RAT"	28.571	259	168	6	490	1233	1746	1998	4.33e-25	115
"936"	"g20398.t1"	48.6292770691806	2.57376155607803	0.787433414177847	3.26854500931393	0.00108101982316805	0.0170633675420311	"sp"	"B0BNF9"	"HAOX1_RAT"	51.791	363	160	6	1	1053	1	360	4e-116	344	"sp"	"B0BNF9"	"HAOX1_RAT"	51.791	363	160	6	1	1053	1	360	4e-116	344
"937"	"g20406.t1"	44.2925860373036	-2.19217540644222	0.712542478624235	-3.07655399110356	0.002094083748523	0.0277135948340566	"sp"	"Q9UHD2"	"TBK1_HUMAN"	37.006	708	407	11	46	2163	1	671	1.29e-148	455	"sp"	"Q9UHD2"	"TBK1_HUMAN"	37.006	708	407	11	46	2163	1	671	1.29e-148	455
"938"	"g20482.t1"	623.12836675877	-1.8812519170087	0.593575793424004	-3.16935417153185	0.00152778102546042	0.0221477992736976	"sp"	"Q9N0P9"	"PIM1_BOVIN"	63.636	264	94	2	91	876	28	291	1.88e-122	359	"sp"	"Q9N0P9"	"PIM1_BOVIN"	63.636	264	94	2	91	876	28	291	1.88e-122	359
"939"	"g20493.t1"	34.0161769698808	-4.35527038844726	1.13171952200371	-3.84836552146441	0.000118908542206879	0.00303785475655486	"sp"	"Q8BIE6"	"FRM4A_MOUSE"	48.998	549	238	5	1	1647	1	507	1.1e-161	511	"sp"	"Q8BIE6"	"FRM4A_MOUSE"	48.998	549	238	5	1	1647	1	507	1.1e-161	511
"940"	"g20575.t1"	106.683728214561	-1.58637684451022	0.518542582192062	-3.0592990797478	0.00221855546155926	0.0288412210002704	"sp"	"Q00612"	"G6PD1_MOUSE"	70.124	482	144	0	79	1524	30	511	0	753	"sp"	"Q00612"	"G6PD1_MOUSE"	70.124	482	144	0	79	1524	30	511	0	753
"941"	"g20594.t1"	24.1154903818658	-2.1978858572577	0.652061800021859	-3.37067108851343	0.000749853276305665	0.0131657505525062	"sp"	"Q6P799"	"SYSC_RAT"	68.116	483	151	3	1	1446	1	481	0	681	"sp"	"Q6P799"	"SYSC_RAT"	68.116	483	151	3	1	1446	1	481	0	681
"942"	"g20705.t1"	24.0395162339062	-2.28771360779343	0.768164605393183	-2.97815545227116	0.0028998886534306	0.0352546463328791	"sp"	"Q1LXK4"	"M10B1_DANRE"	31.175	587	352	13	7	1686	6	567	1.04e-74	259	"sp"	"Q1LXK4"	"M10B1_DANRE"	31.175	587	352	13	7	1686	6	567	1.04e-74	259
"943"	"g20810.t1"	92.0759545620559	-2.03042969088481	0.534365709241799	-3.79970057166608	0.000144871021714217	0.00357673161173419	"sp"	"Q8VEM8"	"S25A3_MOUSE"	77.532	316	71	0	148	1095	42	357	7.5e-178	501	"sp"	"Q8VEM8"	"S25A3_MOUSE"	77.532	316	71	0	148	1095	42	357	7.5e-178	501
"944"	"g20812.t1"	18.3897623036356	3.33392712486452	0.905905843544231	3.68021373150767	0.00023303854532036	0.00534183147359743	"sp"	"F1QF89"	"POMT1_DANRE"	45.328	717	380	7	22	2154	9	719	0	628	"sp"	"F1QF89"	"POMT1_DANRE"	45.328	717	380	7	22	2154	9	719	0	628
"945"	"g2084.t1"	34.2267443720016	3.1361624211907	0.899765166297459	3.48553438014947	0.000491155103832814	0.00977210177242081	"sp"	"Q9NZJ4"	"SACS_HUMAN"	27.974	454	237	15	85	1293	4157	4571	2.19e-30	128	"sp"	"Q9NZJ4"	"SACS_HUMAN"	27.974	454	237	15	85	1293	4157	4571	2.19e-30	128
"946"	"g20880.t1"	2579.2700269824	-5.53395925565186	0.685992342498587	-8.06708604865113	7.19958088143612e-16	2.75900460386861e-13	"sp"	"P46058"	"EDSP_CYNPY"	31.034	348	218	8	364	1392	4	334	1.73e-39	148	"sp"	"P46058"	"EDSP_CYNPY"	31.034	348	218	8	364	1392	4	334	1.73e-39	148
"947"	"g20913.t1"	14.4989042418917	4.58603088989806	1.31467201876313	3.48834600907738	0.000486018687388494	0.00973583797873224	"sp"	"P23824"	"GATA2_CHICK"	49.282	418	155	12	1	1197	1	380	3.8e-101	314	"sp"	"P23824"	"GATA2_CHICK"	49.282	418	155	12	1	1197	1	380	3.8e-101	314
"948"	"g20922.t1"	15.3045881674331	3.1544455274372	0.946996070579537	3.33100170680409	0.000865340718207432	0.0145278344576768	"sp"	"Q5E985"	"HYAL1_BOVIN"	38.372	344	207	2	88	1107	43	385	3.03e-84	270	"sp"	"Q5E985"	"HYAL1_BOVIN"	38.372	344	207	2	88	1107	43	385	3.03e-84	270
"949"	"g20924.t1"	43.1246785601775	-2.84551925689525	0.635649337687605	-4.47655505667136	7.5857112529209e-06	0.000308112714208501	"sp"	"Q5R4J5"	"SYT1_PONAB"	31.93	285	178	8	280	1113	141	416	1.27e-28	119	"sp"	"Q5R4J5"	"SYT1_PONAB"	31.93	285	178	8	280	1113	141	416	1.27e-28	119
"950"	"g20965.t1"	15.3317810276557	4.34310687897527	1.3978675971152	3.10695153671077	0.00189027384715762	0.0258530644469369	"sp"	"P26652"	"TIMP3_CHICK"	30.808	198	111	9	271	852	21	196	1.67e-22	96.3	"sp"	"P26652"	"TIMP3_CHICK"	30.808	198	111	9	271	852	21	196	1.67e-22	96.3
"951"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	37.791	172	73	4	262	717	2	159	6.68e-21	91.7	"sp"	"Q04832"	"HEXP_LEIMA"	37.791	172	73	4	262	717	2	159	6.68e-21	91.7
"952"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	37.791	172	73	4	262	717	2	159	6.68e-21	91.7	"sp"	"Q04832"	"HEXP_LEIMA"	45.161	217	84	6	124	714	70	271	2.91e-34	127
"953"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	37.791	172	73	4	262	717	2	159	6.68e-21	91.7	"sp"	"Q04832"	"HEXP_LEIMA"	38.919	185	80	5	217	717	18	187	1.25e-26	107
"954"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	37.791	172	73	4	262	717	2	159	6.68e-21	91.7	"sp"	"Q04832"	"HEXP_LEIMA"	44.792	192	77	5	112	642	93	270	6.04e-27	107
"955"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	37.791	172	73	4	262	717	2	159	6.68e-21	91.7	"sp"	"Q04832"	"HEXP_LEIMA"	44.393	214	98	6	106	714	37	240	2.18e-38	137
"956"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	45.161	217	84	6	124	714	70	271	2.91e-34	127	"sp"	"Q04832"	"HEXP_LEIMA"	37.791	172	73	4	262	717	2	159	6.68e-21	91.7
"957"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	45.161	217	84	6	124	714	70	271	2.91e-34	127	"sp"	"Q04832"	"HEXP_LEIMA"	45.161	217	84	6	124	714	70	271	2.91e-34	127
"958"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	45.161	217	84	6	124	714	70	271	2.91e-34	127	"sp"	"Q04832"	"HEXP_LEIMA"	38.919	185	80	5	217	717	18	187	1.25e-26	107
"959"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	45.161	217	84	6	124	714	70	271	2.91e-34	127	"sp"	"Q04832"	"HEXP_LEIMA"	44.792	192	77	5	112	642	93	270	6.04e-27	107
"960"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	45.161	217	84	6	124	714	70	271	2.91e-34	127	"sp"	"Q04832"	"HEXP_LEIMA"	44.393	214	98	6	106	714	37	240	2.18e-38	137
"961"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	38.919	185	80	5	217	717	18	187	1.25e-26	107	"sp"	"Q04832"	"HEXP_LEIMA"	37.791	172	73	4	262	717	2	159	6.68e-21	91.7
"962"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	38.919	185	80	5	217	717	18	187	1.25e-26	107	"sp"	"Q04832"	"HEXP_LEIMA"	45.161	217	84	6	124	714	70	271	2.91e-34	127
"963"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	38.919	185	80	5	217	717	18	187	1.25e-26	107	"sp"	"Q04832"	"HEXP_LEIMA"	38.919	185	80	5	217	717	18	187	1.25e-26	107
"964"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	38.919	185	80	5	217	717	18	187	1.25e-26	107	"sp"	"Q04832"	"HEXP_LEIMA"	44.792	192	77	5	112	642	93	270	6.04e-27	107
"965"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	38.919	185	80	5	217	717	18	187	1.25e-26	107	"sp"	"Q04832"	"HEXP_LEIMA"	44.393	214	98	6	106	714	37	240	2.18e-38	137
"966"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	44.792	192	77	5	112	642	93	270	6.04e-27	107	"sp"	"Q04832"	"HEXP_LEIMA"	37.791	172	73	4	262	717	2	159	6.68e-21	91.7
"967"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	44.792	192	77	5	112	642	93	270	6.04e-27	107	"sp"	"Q04832"	"HEXP_LEIMA"	45.161	217	84	6	124	714	70	271	2.91e-34	127
"968"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	44.792	192	77	5	112	642	93	270	6.04e-27	107	"sp"	"Q04832"	"HEXP_LEIMA"	38.919	185	80	5	217	717	18	187	1.25e-26	107
"969"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	44.792	192	77	5	112	642	93	270	6.04e-27	107	"sp"	"Q04832"	"HEXP_LEIMA"	44.792	192	77	5	112	642	93	270	6.04e-27	107
"970"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	44.792	192	77	5	112	642	93	270	6.04e-27	107	"sp"	"Q04832"	"HEXP_LEIMA"	44.393	214	98	6	106	714	37	240	2.18e-38	137
"971"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	44.393	214	98	6	106	714	37	240	2.18e-38	137	"sp"	"Q04832"	"HEXP_LEIMA"	37.791	172	73	4	262	717	2	159	6.68e-21	91.7
"972"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	44.393	214	98	6	106	714	37	240	2.18e-38	137	"sp"	"Q04832"	"HEXP_LEIMA"	45.161	217	84	6	124	714	70	271	2.91e-34	127
"973"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	44.393	214	98	6	106	714	37	240	2.18e-38	137	"sp"	"Q04832"	"HEXP_LEIMA"	38.919	185	80	5	217	717	18	187	1.25e-26	107
"974"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	44.393	214	98	6	106	714	37	240	2.18e-38	137	"sp"	"Q04832"	"HEXP_LEIMA"	44.792	192	77	5	112	642	93	270	6.04e-27	107
"975"	"g20980.t2"	29.1189713361467	-2.17106073446087	0.709057584708651	-3.06189621447029	0.00219939696873727	0.0286767527846898	"sp"	"Q04832"	"HEXP_LEIMA"	44.393	214	98	6	106	714	37	240	2.18e-38	137	"sp"	"Q04832"	"HEXP_LEIMA"	44.393	214	98	6	106	714	37	240	2.18e-38	137
"976"	"g20985.t1"	14.686492225576	2.87650714273521	0.989340179763788	2.90750057621434	0.00364329673108355	0.041976493317347	"sp"	"Q8R2S9"	"ARP8_MOUSE"	56.41	585	246	4	7	1737	41	624	0	672	"sp"	"Q8R2S9"	"ARP8_MOUSE"	56.41	585	246	4	7	1737	41	624	0	672
"977"	"g21042.t1"	51.2567462797131	-6.66808331251531	1.41946974479628	-4.69758748783499	2.63252434631945e-06	0.000124080586034543	"sp"	"P97280"	"ITIH3_MESAU"	34.928	836	438	20	247	2709	46	790	3.32e-139	442	"sp"	"P97280"	"ITIH3_MESAU"	34.928	836	438	20	247	2709	46	790	3.32e-139	442
"978"	"g21043.t1"	97.0355600587538	-4.40570721445314	1.0466679892254	-4.20926908991803	2.5619812143901e-05	0.000833258392016028	"sp"	"Q9GLY5"	"ITIH3_RABIT"	32.968	913	504	23	361	2943	43	899	2.64e-130	419	"sp"	"Q9GLY5"	"ITIH3_RABIT"	32.968	913	504	23	361	2943	43	899	2.64e-130	419
"979"	"g21045.t1"	257.336089560001	-6.55283874195063	0.924629904481236	-7.08698551733205	1.37064720258441e-12	2.876401057995e-10	"sp"	"Q8IUX8"	"EGFL6_HUMAN"	43.307	254	133	6	88	825	22	272	5.72e-50	190	"sp"	"Q8IUX8"	"EGFL6_HUMAN"	43.307	254	133	6	88	825	22	272	5.72e-50	190
"980"	"g21069.t1"	183.836305617138	-2.55889127560648	0.550190390894666	-4.65091960520333	3.30458142864867e-06	0.000150137013979945	"sp"	"A0A0G2JUG7"	"IQEC1_RAT"	51.376	436	188	7	2797	4056	522	949	1.67e-118	398	"sp"	"A0A0G2JUG7"	"IQEC1_RAT"	51.376	436	188	7	2797	4056	522	949	1.67e-118	398
"981"	"g21118.t1"	125.405593414574	-3.68240339745977	0.668487434128852	-5.50856038492113	3.61780141141961e-08	3.06608669617812e-06	"sp"	"P22000"	"SAA2_RABIT"	70.874	103	29	1	70	378	21	122	8.17e-48	152	"sp"	"P22000"	"SAA2_RABIT"	70.874	103	29	1	70	378	21	122	8.17e-48	152
"982"	"g21120.t1"	125.405593414574	-3.68240339745977	0.668487434128852	-5.50856038492113	3.61780141141961e-08	3.06608669617812e-06	"sp"	"P22000"	"SAA2_RABIT"	70.874	103	29	1	70	378	21	122	8.17e-48	152	"sp"	"P22000"	"SAA2_RABIT"	70.874	103	29	1	70	378	21	122	8.17e-48	152
"983"	"g21155.t1"	31.1111727596211	-2.57357100727593	0.795639208792798	-3.23459550363379	0.00121815173195379	0.0187052079537295	"sp"	"B2GUZ1"	"UBP4_RAT"	46.121	464	227	7	1	1332	489	949	1.15e-121	381	"sp"	"B2GUZ1"	"UBP4_RAT"	46.121	464	227	7	1	1332	489	949	1.15e-121	381
"984"	"g21198.t1"	63.3609967184412	-2.01193525186883	0.671550667316174	-2.99595451212855	0.00273587242003051	0.0336787423326102	"sp"	"Q29504"	"UBA1_RABIT"	62.417	1059	359	5	31	3096	2	1058	0	1390	"sp"	"Q29504"	"UBA1_RABIT"	62.417	1059	359	5	31	3096	2	1058	0	1390
"985"	"g21211.t1"	83.1656114185317	-2.28100138510571	0.716787184826116	-3.18225748645193	0.0014613183929351	0.0215942818550873	"sp"	"Q96RW7"	"HMCN1_HUMAN"	42.045	176	97	4	79	606	4699	4869	1.17e-34	137	"sp"	"Q96RW7"	"HMCN1_HUMAN"	42.045	176	97	4	79	606	4699	4869	1.17e-34	137
"986"	"g21211.t1"	83.1656114185317	-2.28100138510571	0.716787184826116	-3.18225748645193	0.0014613183929351	0.0215942818550873	"sp"	"Q96RW7"	"HMCN1_HUMAN"	42.045	176	97	4	79	606	4699	4869	1.17e-34	137	"sp"	"Q96RW7"	"HMCN1_HUMAN"	42.336	274	151	5	43	864	4573	4839	7.34e-59	207
"987"	"g21211.t1"	83.1656114185317	-2.28100138510571	0.716787184826116	-3.18225748645193	0.0014613183929351	0.0215942818550873	"sp"	"Q96RW7"	"HMCN1_HUMAN"	42.045	176	97	4	79	606	4699	4869	1.17e-34	137	"sp"	"Q96RW7"	"HMCN1_HUMAN"	43.548	124	67	2	58	429	4749	4869	8.51e-21	97.1
"988"	"g21211.t1"	83.1656114185317	-2.28100138510571	0.716787184826116	-3.18225748645193	0.0014613183929351	0.0215942818550873	"sp"	"Q96RW7"	"HMCN1_HUMAN"	42.045	176	97	4	79	606	4699	4869	1.17e-34	137	"sp"	"Q96RW7"	"HMCN1_HUMAN"	43.841	276	146	7	43	864	4514	4782	1.25e-59	209
"989"	"g21211.t1"	83.1656114185317	-2.28100138510571	0.716787184826116	-3.18225748645193	0.0014613183929351	0.0215942818550873	"sp"	"Q96RW7"	"HMCN1_HUMAN"	42.045	176	97	4	79	606	4699	4869	1.17e-34	137	"sp"	"Q96RW7"	"HMCN1_HUMAN"	42.194	237	131	5	55	765	4634	4864	2.71e-51	186
"990"	"g21211.t1"	83.1656114185317	-2.28100138510571	0.716787184826116	-3.18225748645193	0.0014613183929351	0.0215942818550873	"sp"	"Q96RW7"	"HMCN1_HUMAN"	42.336	274	151	5	43	864	4573	4839	7.34e-59	207	"sp"	"Q96RW7"	"HMCN1_HUMAN"	42.045	176	97	4	79	606	4699	4869	1.17e-34	137
"991"	"g21211.t1"	83.1656114185317	-2.28100138510571	0.716787184826116	-3.18225748645193	0.0014613183929351	0.0215942818550873	"sp"	"Q96RW7"	"HMCN1_HUMAN"	42.336	274	151	5	43	864	4573	4839	7.34e-59	207	"sp"	"Q96RW7"	"HMCN1_HUMAN"	42.336	274	151	5	43	864	4573	4839	7.34e-59	207
